accident_id,state,city,accident_datetime,year,month,weekday,hour,weather_conditions,road_condition,road_type,vehicle_type,traffic_control_presence,junction_type,lighting_conditions,speed_limit_kmph,driver_age,driver_gender,driver_license_status,alcohol_involvement,number_of_vehicles_involved,number_of_casualties,number_of_fatalities,visibility_km,temperature_c,latitude,longitude,severity,hour_of_day,rush_hour,weekend,night_time,weather_category,visibility_risk,casualty_rate,fatality_flag
IND-ACC-03944,Tamil Nadu,Madurai,2018-10-07 18:45:00,2018,October,Sunday,18,Clear,Dry,Highway,Car,Uncontrolled,T-Junction,No Lighting,30,26.0,Male,Valid,No,3,2,0,5.94,32.8,9.93846,78.15723,Minor,18,1,1,0,Normal,Moderate,0.67,0
IND-ACC-03945,Maharashtra,Mumbai,2021-03-12 13:13:00,2021,March,Friday,13,Rain,Damaged,Residential,Truck,Stop Sign,Cross Junction,No Lighting,60,46.0,Male,Valid,No,2,1,0,6.21,29.2,18.99174,72.83632,Minor,13,0,0,0,Adverse,Moderate,0.5,0
IND-ACC-03946,Uttar Pradesh,Kanpur,2023-03-09 10:55:00,2023,March,Thursday,10,Storm,Dry,Intersection,Two-Wheeler,Signal Present,T-Junction,Street Lights,60,21.0,Male,Valid,No,1,1,0,3.87,27.3,26.40564,80.43499,Minor,10,0,0,0,Adverse,High,1.0,0
IND-ACC-03947,Maharashtra,Pune,2022-06-14 09:56:00,2022,June,Tuesday,9,Rain,Dry,Residential,Car,Signal Present,Non-Junction,Daylight,100,35.0,Male,Valid,No,2,2,0,8.54,24.1,18.57323,73.78894,Minor,9,1,0,0,Adverse,Low,1.0,0
IND-ACC-03948,Karnataka,Mysuru,2020-11-04 08:07:00,2020,November,Wednesday,8,Cloudy,Under Construction,Intersection,Auto-Rickshaw,Signal Present,Cross Junction,Street Lights,50,33.0,Female,Learner,Yes,2,2,0,5.33,28.9,12.21127,76.72085,Minor,8,1,0,0,Normal,Moderate,1.0,0
IND-ACC-03949,Gujarat,Ahmedabad,2019-04-03 08:30:00,2019,April,Wednesday,8,Rain,Slippery,Highway,Two-Wheeler,Roundabout,Non-Junction,Street Lights,40,22.0,Male,Valid,No,3,1,0,7.73,30.9,23.09121,72.57101,Minor,8,1,0,0,Adverse,Moderate,0.33,0
IND-ACC-03950,Uttar Pradesh,Lucknow,2023-03-18 20:11:00,2023,March,Saturday,20,Cloudy,Damaged,Highway,Two-Wheeler,Uncontrolled,Non-Junction,No Lighting,50,52.0,Male,Valid,No,1,2,0,6.64,27.5,26.86332,80.99113,Minor,20,0,1,1,Normal,Moderate,2.0,0
IND-ACC-03951,West Bengal,Durgapur,2022-04-18 19:38:00,2022,April,Monday,19,Clear,Dry,Urban Arterial,Auto-Rickshaw,Uncontrolled,Cross Junction,Poor Lighting,60,29.0,Male,Valid,No,2,1,0,6.94,29.35,23.50366,87.38805,Minor,19,1,0,0,Normal,Moderate,0.5,0
IND-ACC-03952,Telangana,Warangal,2019-08-16 06:25:00,2019,August,Friday,6,Clear,Dry,Urban Arterial,Auto-Rickshaw,Uncontrolled,Non-Junction,Daylight,60,34.0,Female,Valid,No,3,1,0,5.13,31.5,18.0026,79.58966,Minor,6,0,0,0,Normal,Moderate,0.33,0
IND-ACC-03953,Uttar Pradesh,Kanpur,2022-08-18 17:46:00,2022,August,Thursday,17,Cloudy,Slippery,Highway,Two-Wheeler,Signal Present,T-Junction,Daylight,50,41.0,Male,Valid,No,1,3,0,7.08,32.3,26.42876,80.35531,Minor,17,1,0,0,Normal,Moderate,3.0,0
IND-ACC-03954,Tamil Nadu,Madurai,2018-11-11 19:46:00,2018,November,Sunday,19,Cloudy,Dry,Residential,Auto-Rickshaw,Signal Present,Non-Junction,Daylight,40,50.0,Male,Valid,No,2,1,0,5.39,27.1,9.84105,78.14707,Minor,19,1,1,0,Normal,Moderate,0.5,0
IND-ACC-03955,Karnataka,Mysuru,2023-01-22 10:49:00,2023,January,Sunday,10,Storm,Slippery,Highway,Truck,Roundabout,Non-Junction,Poor Lighting,40,33.0,Male,Valid,No,1,2,0,6.0,19.9,12.29423,76.57547,Minor,10,0,1,0,Adverse,Moderate,2.0,0
IND-ACC-03956,Gujarat,Vadodara,2022-08-18 09:33:00,2022,August,Thursday,9,Heat,Wet,Intersection,Two-Wheeler,Signal Present,T-Junction,Street Lights,80,20.0,Male,Valid,No,3,2,0,10.42,28.9,22.29611,73.22292,Minor,9,1,0,0,Normal,Low,0.67,0
IND-ACC-03957,Kerala,Kozhikode,2020-06-26 15:52:00,2020,June,Friday,15,Clear,Dry,Urban Arterial,Car,Roundabout,Non-Junction,Daylight,40,18.0,Male,Learner,No,2,3,0,4.7,30.3,11.22623,75.80385,Minor,15,0,0,0,Normal,High,1.5,0
IND-ACC-03958,Gujarat,Vadodara,2020-11-22 22:48:00,2020,November,Sunday,22,Rain,Damaged,Rural Road,Truck,Signal Present,Non-Junction,Poor Lighting,50,36.0,Female,Learner,No,4,3,0,6.45,20.5,22.41502,73.16727,Minor,22,0,1,1,Adverse,Moderate,0.75,0
IND-ACC-03959,Delhi,New Delhi,2023-04-14 18:48:00,2023,April,Friday,18,Fog,Slippery,Highway,Car,Uncontrolled,Non-Junction,Street Lights,40,37.0,Male,Valid,No,3,2,0,2.06,35.5,28.58695,77.17147,Serious,18,1,0,0,Adverse,Critical,0.67,0
IND-ACC-03960,Maharashtra,Pune,2023-06-09 11:02:00,2023,June,Friday,11,Clear,Dry,Highway,Auto-Rickshaw,Uncontrolled,Y-Junction,Street Lights,30,20.0,Male,Valid,No,2,1,0,8.56,27.2,18.489,73.87997,Minor,11,0,0,0,Normal,Low,0.5,0
IND-ACC-03961,Maharashtra,Mumbai,2019-07-03 08:22:00,2019,July,Wednesday,8,Storm,Wet,Highway,Bus,Police Managed,T-Junction,Street Lights,40,18.0,Male,Valid,No,4,1,0,3.57,27.15,19.06448,72.89799,Minor,8,1,0,0,Adverse,High,0.25,0
IND-ACC-03962,West Bengal,Howrah,2019-05-13 22:31:00,2019,May,Monday,22,Clear,Dry,Urban Arterial,Truck,Signal Present,Non-Junction,No Lighting,40,45.0,Male,Invalid,Yes,2,1,0,6.03,35.7,22.60253,88.18402,Serious,22,0,0,1,Normal,Moderate,0.5,0
IND-ACC-03963,Kerala,Kochi,2023-10-02 22:43:00,2023,October,Monday,22,Cloudy,Dry,Intersection,Auto-Rickshaw,Roundabout,Roundabout,Street Lights,40,25.0,Male,Valid,Yes,2,1,0,7.71,28.1,9.91899,76.27323,Minor,22,0,0,1,Normal,Moderate,0.5,0
IND-ACC-03964,Maharashtra,Mumbai,2023-11-27 08:35:00,2023,November,Monday,8,Clear,Dry,Intersection,Two-Wheeler,Police Managed,Roundabout,Street Lights,40,22.0,Male,Valid,No,2,3,0,7.91,27.1,19.04478,72.78749,Minor,8,1,0,0,Normal,Moderate,1.5,0
IND-ACC-03965,Delhi,New Delhi,2023-11-15 08:59:00,2023,November,Wednesday,8,Heat,Damaged,Residential,Two-Wheeler,Signal Present,Non-Junction,Poor Lighting,80,24.0,Male,Valid,No,2,1,0,4.03,23.9,28.57191,77.20319,Minor,8,1,0,0,Normal,High,0.5,0
IND-ACC-03966,Rajasthan,Udaipur,2019-08-01 17:18:00,2019,August,Thursday,17,Clear,Under Construction,Rural Road,Car,Police Managed,Non-Junction,Daylight,40,23.0,Male,Valid,Yes,3,2,0,5.16,31.55,24.56201,73.63249,Minor,17,1,0,0,Normal,Moderate,0.67,0
IND-ACC-03967,Delhi,Rohini,2021-08-11 22:31:00,2021,August,Wednesday,22,Clear,Dry,Urban Arterial,Two-Wheeler,Stop Sign,Non-Junction,Daylight,80,58.0,Male,Valid,No,3,1,0,9.15,26.5,28.77695,77.10419,Minor,22,0,0,1,Normal,Low,0.33,0
IND-ACC-03968,Tamil Nadu,Madurai,2021-12-27 17:59:00,2021,December,Monday,17,Clear,Dry,Urban Arterial,Car,Uncontrolled,T-Junction,Daylight,30,32.0,Male,Valid,Yes,2,1,0,4.51,26.6,9.91032,78.11657,Minor,17,1,0,0,Normal,High,0.5,0
IND-ACC-03969,Karnataka,Bengaluru,2019-08-03 18:21:00,2019,August,Saturday,18,Rain,Dry,Urban Arterial,Two-Wheeler,Stop Sign,Cross Junction,Daylight,80,39.0,Male,Valid,No,2,2,0,5.81,27.8,13.05003,77.5237,Minor,18,1,1,0,Adverse,Moderate,1.0,0
IND-ACC-03970,Telangana,Nizamabad,2020-06-13 17:57:00,2020,June,Saturday,17,Clear,Dry,Intersection,Truck,Signal Present,T-Junction,Street Lights,30,31.0,Male,Valid,No,1,1,0,5.23,29.9,18.76167,77.9845,Minor,17,1,1,0,Normal,Moderate,1.0,0
IND-ACC-03971,West Bengal,Kolkata,2023-12-02 17:43:00,2023,December,Saturday,17,Clear,Dry,Highway,Two-Wheeler,Uncontrolled,Non-Junction,Street Lights,50,53.0,Male,Invalid,No,3,1,0,8.58,25.4,22.55108,88.51472,Minor,17,1,1,0,Normal,Low,0.33,0
IND-ACC-03972,Rajasthan,Jaipur,2018-08-13 18:05:00,2018,August,Monday,18,Cloudy,Dry,Highway,Auto-Rickshaw,Police Managed,T-Junction,Daylight,60,19.0,Male,Valid,Yes,1,1,0,2.6,29.3,26.89695,75.74261,Serious,18,1,0,0,Normal,High,1.0,0
IND-ACC-03973,Maharashtra,Mumbai,2023-02-16 13:07:00,2023,February,Thursday,13,Storm,Dry,Highway,Auto-Rickshaw,Signal Present,Cross Junction,Poor Lighting,60,39.0,Male,Valid,No,3,1,0,4.26,15.8,19.04778,72.83958,Minor,13,0,0,0,Adverse,High,0.33,0
IND-ACC-03974,Tamil Nadu,Madurai,2021-06-20 09:56:00,2021,June,Sunday,9,Clear,Dry,Residential,Two-Wheeler,Roundabout,Non-Junction,Daylight,30,38.0,Female,Valid,No,2,2,0,7.68,29.4,9.94256,78.16603,Minor,9,1,1,0,Normal,Moderate,1.0,0
IND-ACC-03975,Telangana,Warangal,2023-08-25 13:15:00,2023,August,Friday,13,Clear,Under Construction,Residential,Two-Wheeler,Signal Present,T-Junction,Daylight,60,44.0,Male,Valid,No,1,2,0,5.08,23.7,17.89578,79.56192,Minor,13,0,0,0,Normal,Moderate,2.0,0
IND-ACC-03976,Maharashtra,Pune,2018-06-08 08:58:00,2018,June,Friday,8,Heat,Damaged,Urban Arterial,Two-Wheeler,Uncontrolled,T-Junction,Daylight,60,41.0,Male,Valid,No,3,1,0,4.23,32.7,18.50158,73.77237,Minor,8,1,0,0,Normal,High,0.33,0
IND-ACC-03977,Gujarat,Ahmedabad,2020-03-08 08:51:00,2020,March,Sunday,8,Rain,Dry,Urban Arterial,Car,Signal Present,T-Junction,Daylight,30,34.0,Male,Valid,No,3,1,0,4.74,30.7,23.00073,72.59336,Minor,8,1,1,0,Adverse,High,0.33,0
IND-ACC-03978,Tamil Nadu,Coimbatore,2021-06-07 08:55:00,2021,June,Monday,8,Rain,Under Construction,Highway,Two-Wheeler,Signal Present,T-Junction,Street Lights,60,44.0,Male,Valid,No,1,1,0,11.74,31.9,11.09051,76.89211,Minor,8,1,0,0,Adverse,Low,1.0,0
IND-ACC-03979,Gujarat,Vadodara,2019-05-16 10:27:00,2019,May,Thursday,10,Clear,Dry,Highway,Car,Signal Present,Non-Junction,Street Lights,80,45.0,Male,Valid,No,2,1,0,3.06,25.8,22.28272,73.09774,Minor,10,0,0,0,Normal,High,0.5,0
IND-ACC-03980,Gujarat,Ahmedabad,2019-01-09 19:41:00,2019,January,Wednesday,19,Rain,Wet,Highway,Two-Wheeler,Roundabout,T-Junction,Poor Lighting,60,28.0,Male,Valid,No,2,3,0,6.5,20.7,23.05253,72.62029,Serious,19,1,0,0,Adverse,Moderate,1.5,0
IND-ACC-03981,Telangana,Warangal,2023-09-09 08:27:00,2023,September,Saturday,8,Clear,Damaged,Residential,Auto-Rickshaw,Police Managed,Y-Junction,Daylight,40,26.0,Male,Invalid,No,2,2,0,7.51,26.2,17.82763,79.61085,Minor,8,1,1,0,Normal,Moderate,1.0,0
IND-ACC-03982,Rajasthan,Jaipur,2021-05-07 06:48:00,2021,May,Friday,6,Heat,Dry,Residential,Truck,Signal Present,Cross Junction,Daylight,30,36.0,Male,Valid,No,3,1,0,6.18,34.0,27.02501,75.74888,Minor,6,0,0,0,Normal,Moderate,0.33,0
IND-ACC-03983,Maharashtra,Nagpur,2019-08-02 07:50:00,2019,August,Friday,7,Clear,Dry,Residential,Auto-Rickshaw,Uncontrolled,Non-Junction,Street Lights,40,34.0,Female,Valid,No,3,2,0,6.85,29.4,21.13165,79.09027,Minor,7,1,0,0,Normal,Moderate,0.67,0
IND-ACC-03984,Delhi,Rohini,2021-05-08 16:10:00,2021,May,Saturday,16,Heat,Wet,Highway,Two-Wheeler,Uncontrolled,Roundabout,Poor Lighting,80,26.0,Male,Learner,No,1,2,0,4.11,32.8,28.7308,77.03964,Serious,16,0,1,0,Normal,High,2.0,0
IND-ACC-03985,Maharashtra,Mumbai,2020-12-19 15:24:00,2020,December,Saturday,15,Heat,Dry,Highway,Two-Wheeler,Signal Present,T-Junction,Daylight,50,19.0,Female,Valid,No,2,3,0,5.48,22.8,19.112,72.94795,Serious,15,0,1,0,Normal,Moderate,1.5,0
IND-ACC-03986,Kerala,Kozhikode,2021-03-07 15:21:00,2021,March,Sunday,15,Rain,Slippery,Rural Road,Two-Wheeler,Stop Sign,Cross Junction,Poor Lighting,100,37.0,Male,Valid,No,2,2,0,6.87,24.7,11.23615,75.81146,Serious,15,0,1,0,Adverse,Moderate,1.0,0
IND-ACC-03987,Delhi,New Delhi,2019-10-24 02:12:00,2019,October,Thursday,2,Clear,Damaged,Residential,Bus,Uncontrolled,Non-Junction,Daylight,50,22.0,Male,Learner,No,3,3,0,9.82,31.7,28.54757,77.1838,Minor,2,0,0,1,Normal,Low,1.0,0
IND-ACC-03988,Uttar Pradesh,Varanasi,2020-02-16 08:22:00,2020,February,Sunday,8,Rain,Slippery,Highway,Two-Wheeler,Signal Present,Non-Junction,Daylight,80,21.0,Male,Expired,No,1,2,0,8.95,26.0,25.31572,83.0264,Minor,8,1,1,0,Adverse,Low,2.0,0
IND-ACC-03989,Karnataka,Hubballi,2022-04-10 15:37:00,2022,April,Sunday,15,Heat,Dry,Rural Road,Truck,Signal Present,Non-Junction,Daylight,80,39.0,Male,Valid,Yes,2,2,0,9.24,32.6,15.34043,75.23062,Serious,15,0,1,0,Normal,Low,1.0,0
IND-ACC-03990,Maharashtra,Mumbai,2023-01-03 17:28:00,2023,January,Tuesday,17,Clear,Dry,Highway,Car,Signal Present,T-Junction,Daylight,60,37.0,Male,Valid,No,2,1,0,6.07,25.6,19.09213,72.78611,Minor,17,1,0,0,Normal,Moderate,0.5,0
IND-ACC-03991,Uttar Pradesh,Lucknow,2023-12-17 13:25:00,2023,December,Sunday,13,Cloudy,Wet,Highway,Car,Stop Sign,Non-Junction,Daylight,50,44.0,Male,Valid,Yes,2,4,0,4.8,14.9,26.898,81.02097,Serious,13,0,1,0,Normal,High,2.0,0
IND-ACC-03992,Uttar Pradesh,Lucknow,2019-03-20 16:08:00,2019,March,Wednesday,16,Fog,Dry,Urban Arterial,Two-Wheeler,Signal Present,T-Junction,Daylight,80,32.0,Male,Valid,No,3,1,0,3.45,31.7,26.88255,81.04434,Minor,16,0,0,0,Adverse,High,0.33,0
IND-ACC-03993,Kerala,Kochi,2022-03-01 07:16:00,2022,March,Tuesday,7,Clear,Damaged,Highway,Truck,Roundabout,Non-Junction,Street Lights,50,31.0,Male,Valid,No,3,1,0,8.91,28.6,9.81164,76.31274,Minor,7,1,0,0,Normal,Low,0.33,0
IND-ACC-03994,Tamil Nadu,Madurai,2018-06-02 09:45:00,2018,June,Saturday,9,Cloudy,Dry,Intersection,Auto-Rickshaw,Roundabout,Non-Junction,No Lighting,30,51.0,Male,Invalid,No,2,1,0,2.99,35.1,9.97361,78.17785,Minor,9,1,1,0,Normal,High,0.5,0
IND-ACC-03995,Telangana,Warangal,2023-10-05 18:56:00,2023,October,Thursday,18,Rain,Dry,Highway,Car,Uncontrolled,Non-Junction,Daylight,80,26.0,Male,Valid,No,2,3,0,8.86,28.5,18.02528,79.65685,Minor,18,1,0,0,Adverse,Low,1.5,0
IND-ACC-03996,Gujarat,Vadodara,2022-06-06 19:30:00,2022,June,Monday,19,Cloudy,Dry,Highway,Truck,Signal Present,Non-Junction,Daylight,80,27.0,Male,Valid,No,1,2,0,8.77,26.5,22.37571,73.21542,Minor,19,1,0,0,Normal,Low,2.0,0
IND-ACC-03997,Delhi,New Delhi,2022-11-06 16:00:00,2022,November,Sunday,16,Heat,Dry,Urban Arterial,Auto-Rickshaw,Uncontrolled,Roundabout,Daylight,50,33.0,Male,Valid,No,2,2,0,5.57,33.0,28.52893,77.20918,Minor,16,0,1,0,Normal,Moderate,1.0,0
IND-ACC-03998,Maharashtra,Nagpur,2023-11-07 09:44:00,2023,November,Tuesday,9,Clear,Damaged,Intersection,Two-Wheeler,Uncontrolled,Cross Junction,No Lighting,80,34.0,Male,Valid,No,3,3,0,6.71,35.9,21.23697,79.18757,Minor,9,1,0,0,Normal,Moderate,1.0,0
IND-ACC-03999,Maharashtra,Mumbai,2019-03-24 19:11:00,2019,March,Sunday,19,Heat,Dry,Intersection,Car,Roundabout,Cross Junction,Street Lights,50,43.0,Male,Valid,No,2,1,0,3.81,24.9,19.06416,72.86384,Minor,19,1,1,0,Normal,High,0.5,0
IND-ACC-04000,West Bengal,Howrah,2021-03-22 11:14:00,2021,March,Monday,11,Cloudy,Dry,Rural Road,Two-Wheeler,Roundabout,Non-Junction,Street Lights,30,36.0,Male,Valid,No,3,1,0,7.34,29.9,22.53014,88.25052,Minor,11,0,0,0,Normal,Moderate,0.33,0
IND-ACC-04001,Delhi,Rohini,2019-08-21 17:45:00,2019,August,Wednesday,17,Rain,Dry,Intersection,Auto-Rickshaw,Stop Sign,T-Junction,Daylight,100,22.0,Male,Valid,Yes,2,1,0,12.0,20.4,28.82636,76.99547,Minor,17,1,0,0,Adverse,Low,0.5,0
IND-ACC-04002,Maharashtra,Mumbai,2023-03-17 20:43:00,2023,March,Friday,20,Clear,Wet,Urban Arterial,Two-Wheeler,Uncontrolled,T-Junction,Daylight,40,23.0,Male,Valid,No,3,1,0,8.71,32.9,18.98151,72.90829,Minor,20,0,0,1,Normal,Low,0.33,0
IND-ACC-04003,West Bengal,Durgapur,2023-09-01 07:38:00,2023,September,Friday,7,Cloudy,Dry,Residential,Car,Stop Sign,Cross Junction,Street Lights,30,18.0,Male,Valid,No,3,1,0,9.25,37.1,23.48023,87.28317,Minor,7,1,0,0,Normal,Low,0.33,0
IND-ACC-04004,Tamil Nadu,Madurai,2021-09-11 12:56:00,2021,September,Saturday,12,Clear,Dry,Intersection,Truck,Roundabout,Roundabout,Daylight,50,41.0,Male,Valid,No,2,1,0,6.59,30.2,9.82179,78.13702,Minor,12,0,1,0,Normal,Moderate,0.5,0
IND-ACC-04005,Rajasthan,Jaipur,2022-11-11 10:09:00,2022,November,Friday,10,Clear,Dry,Urban Arterial,Truck,Signal Present,Roundabout,Daylight,30,28.0,Male,Valid,No,2,1,0,9.94,27.5,26.91885,75.70744,Minor,10,0,0,0,Normal,Low,0.5,0
IND-ACC-04006,Delhi,Rohini,2023-02-18 17:11:00,2023,February,Saturday,17,Clear,Under Construction,Residential,Two-Wheeler,Stop Sign,Roundabout,Daylight,40,19.0,Male,Valid,No,1,2,0,6.605,27.7,28.759,77.05297,Minor,17,1,1,0,Normal,Moderate,2.0,0
IND-ACC-04007,Karnataka,Mysuru,2021-05-16 15:41:00,2021,May,Sunday,15,Clear,Dry,Rural Road,Two-Wheeler,Signal Present,Roundabout,Street Lights,80,41.0,Male,Valid,No,2,3,0,7.9,36.0,12.30247,76.61176,Serious,15,0,1,0,Normal,Moderate,1.5,0
IND-ACC-04008,Maharashtra,Nagpur,2022-07-03 23:29:00,2022,July,Sunday,23,Rain,Dry,Urban Arterial,Truck,Stop Sign,Cross Junction,Street Lights,50,38.0,Male,Valid,Yes,2,1,0,4.11,32.1,21.1349,79.12102,Minor,23,0,1,1,Adverse,High,0.5,0
IND-ACC-04009,West Bengal,Howrah,2018-06-16 08:41:00,2018,June,Saturday,8,Rain,Damaged,Highway,Auto-Rickshaw,Stop Sign,Roundabout,Daylight,40,25.0,Male,Valid,No,3,1,0,8.25,37.7,22.56484,88.38271,Minor,8,1,1,0,Adverse,Low,0.33,0
IND-ACC-04010,Tamil Nadu,Madurai,2023-09-25 12:48:00,2023,September,Monday,12,Cloudy,Dry,Intersection,Car,Stop Sign,T-Junction,Street Lights,40,18.0,Male,Valid,No,1,1,0,4.01,30.5,9.93182,78.11689,Minor,12,0,0,0,Normal,High,1.0,0
IND-ACC-04011,Kerala,Kozhikode,2021-08-25 15:49:00,2021,August,Wednesday,15,Fog,Dry,Residential,Truck,Uncontrolled,Non-Junction,Daylight,40,33.0,Male,Learner,No,3,1,0,4.1,26.9,11.35342,75.73105,Minor,15,0,0,0,Adverse,High,0.33,0
IND-ACC-04012,Maharashtra,Mumbai,2023-01-11 15:55:00,2023,January,Wednesday,15,Clear,Dry,Rural Road,Auto-Rickshaw,Uncontrolled,Non-Junction,Daylight,60,18.0,Female,Expired,No,2,1,0,2.12,18.4,19.07657,72.87372,Minor,15,0,0,0,Normal,Critical,0.5,0
IND-ACC-04013,Telangana,Warangal,2021-02-03 19:55:00,2021,February,Wednesday,19,Fog,Wet,Intersection,Car,Signal Present,T-Junction,Daylight,30,45.0,Male,Valid,No,2,1,0,0.76,27.3,17.90594,79.62284,Minor,19,1,0,0,Adverse,Critical,0.5,0
IND-ACC-04014,Uttar Pradesh,Kanpur,2018-03-07 11:43:00,2018,March,Wednesday,11,Fog,Dry,Residential,Two-Wheeler,Roundabout,Cross Junction,Daylight,60,37.0,Male,Expired,No,1,1,0,2.01,30.8,26.4225,80.3448,Minor,11,0,0,0,Adverse,Critical,1.0,0
IND-ACC-04015,Telangana,Hyderabad,2018-09-16 18:19:00,2018,September,Sunday,18,Cloudy,Dry,Highway,Two-Wheeler,Roundabout,Non-Junction,Street Lights,50,46.0,Male,Valid,No,3,2,0,6.59,27.9,17.35604,78.4273,Minor,18,1,1,0,Normal,Moderate,0.67,0
IND-ACC-04016,Delhi,New Delhi,2020-05-27 07:14:00,2020,May,Wednesday,7,Clear,Dry,Residential,Auto-Rickshaw,Signal Present,Non-Junction,Poor Lighting,30,33.0,Male,Valid,No,2,2,0,8.33,37.1,28.59537,77.14661,Minor,7,1,0,0,Normal,Low,1.0,0
IND-ACC-04017,West Bengal,Kolkata,2021-05-10 16:19:00,2021,May,Monday,16,Clear,Dry,Intersection,Auto-Rickshaw,Signal Present,Non-Junction,Daylight,80,37.0,Male,Valid,No,3,2,0,10.58,29.7,22.54426,88.32862,Minor,16,0,0,0,Normal,Low,0.67,0
IND-ACC-04018,Kerala,Kozhikode,2018-12-23 22:23:00,2018,December,Sunday,22,Clear,Under Construction,Rural Road,Auto-Rickshaw,Police Managed,Roundabout,Street Lights,60,35.0,Male,Valid,No,2,2,0,8.21,22.2,11.2864,75.73611,Minor,22,0,1,1,Normal,Low,1.0,0
IND-ACC-04019,Uttar Pradesh,Varanasi,2021-10-13 18:17:00,2021,October,Wednesday,18,Clear,Slippery,Highway,Two-Wheeler,Stop Sign,Roundabout,Street Lights,80,45.0,Male,Expired,No,2,4,0,8.83,32.0,25.33992,82.93364,Serious,18,1,0,0,Normal,Low,2.0,0
IND-ACC-04020,Uttar Pradesh,Lucknow,2019-03-02 23:51:00,2019,March,Saturday,23,Heat,Dry,Highway,Car,Uncontrolled,Cross Junction,Daylight,40,25.0,Male,Valid,Yes,1,2,0,3.07,20.7,26.79277,80.86434,Serious,23,0,1,1,Normal,High,2.0,0
IND-ACC-04021,West Bengal,Howrah,2020-09-26 06:07:00,2020,September,Saturday,6,Clear,Dry,Highway,Auto-Rickshaw,Signal Present,Cross Junction,No Lighting,60,27.0,Male,Valid,Yes,1,2,0,7.91,26.2,22.6332,88.18428,Minor,6,0,1,0,Normal,Moderate,2.0,0
IND-ACC-04022,Kerala,Kochi,2020-02-15 08:06:00,2020,February,Saturday,8,Cloudy,Wet,Residential,Car,Uncontrolled,Non-Junction,Street Lights,80,30.0,Male,Valid,Yes,2,1,0,8.85,26.5,9.94542,76.22894,Minor,8,1,1,0,Normal,Low,0.5,0
IND-ACC-04023,West Bengal,Howrah,2023-11-25 17:50:00,2023,November,Saturday,17,Clear,Wet,Urban Arterial,Two-Wheeler,Police Managed,Non-Junction,Street Lights,40,33.0,Female,Valid,No,2,1,0,6.98,31.7,22.66221,88.19093,Minor,17,1,1,0,Normal,Moderate,0.5,0
IND-ACC-04024,Delhi,New Delhi,2018-05-04 04:31:00,2018,May,Friday,4,Clear,Under Construction,Highway,Two-Wheeler,Uncontrolled,Non-Junction,Poor Lighting,40,34.0,Female,Valid,No,3,1,0,6.2,36.2,28.51677,77.19108,Minor,4,0,0,1,Normal,Moderate,0.33,0
IND-ACC-04025,Kerala,Kochi,2020-06-02 16:05:00,2020,June,Tuesday,16,Cloudy,Slippery,Residential,Two-Wheeler,Uncontrolled,T-Junction,Poor Lighting,60,18.0,Male,Valid,No,2,1,0,6.53,35.8,9.94128,76.2326,Minor,16,0,0,0,Normal,Moderate,0.5,0
IND-ACC-04026,Tamil Nadu,Coimbatore,2023-01-04 07:24:00,2023,January,Wednesday,7,Rain,Wet,Intersection,Two-Wheeler,Uncontrolled,Roundabout,Daylight,50,27.0,Male,Valid,Yes,2,2,0,5.14,28.3,11.00374,76.92266,Minor,7,1,0,0,Adverse,Moderate,1.0,0
IND-ACC-04027,Kerala,Kochi,2021-12-03 09:23:00,2021,December,Friday,9,Rain,Damaged,Urban Arterial,Car,Signal Present,Non-Junction,Street Lights,60,18.0,Female,Valid,No,3,2,0,8.75,24.1,9.82031,76.31798,Minor,9,1,0,0,Adverse,Low,0.67,0
IND-ACC-04028,Maharashtra,Nagpur,2021-08-01 19:46:00,2021,August,Sunday,19,Rain,Wet,Urban Arterial,Two-Wheeler,Uncontrolled,T-Junction,Street Lights,80,29.0,Male,Valid,No,3,1,0,9.28,31.5,21.17146,79.02564,Minor,19,1,1,0,Adverse,Low,0.33,0
IND-ACC-04029,Maharashtra,Pune,2021-06-01 18:42:00,2021,June,Tuesday,18,Clear,Wet,Intersection,Bus,Uncontrolled,Non-Junction,Daylight,100,51.0,Male,Valid,Yes,3,3,0,7.59,25.4,18.55302,73.87487,Serious,18,1,0,0,Normal,Moderate,1.0,0
IND-ACC-04030,Telangana,Hyderabad,2021-04-20 09:17:00,2021,April,Tuesday,9,Fog,Wet,Urban Arterial,Auto-Rickshaw,Signal Present,Non-Junction,Daylight,60,41.0,Male,Valid,No,2,2,0,0.68,27.7,17.39571,78.42596,Minor,9,1,0,0,Adverse,Critical,1.0,0
IND-ACC-04031,Kerala,Thiruvananthapuram,2020-11-13 17:51:00,2020,November,Friday,17,Storm,Dry,Urban Arterial,Two-Wheeler,Uncontrolled,Roundabout,Street Lights,40,38.0,Male,Valid,No,2,3,0,3.89,25.9,8.51666,76.97026,Minor,17,1,0,0,Adverse,High,1.5,0
IND-ACC-04032,West Bengal,Howrah,2021-10-25 09:30:00,2021,October,Monday,9,Fog,Dry,Residential,Two-Wheeler,Roundabout,T-Junction,Poor Lighting,60,18.0,Male,Valid,No,2,2,0,1.02,33.7,22.64015,88.17346,Minor,9,1,0,0,Adverse,Critical,1.0,0
IND-ACC-04033,Karnataka,Hubballi,2018-05-13 19:08:00,2018,May,Sunday,19,Heat,Dry,Urban Arterial,Two-Wheeler,Police Managed,Roundabout,Street Lights,40,20.0,Female,Valid,No,2,2,0,3.55,34.0,15.46041,75.18433,Minor,19,1,1,0,Normal,High,1.0,0
